id,egmm,if.,lof,ocsvm,rkde,scif,svdd
861,0.433914333,0.958309429,0.637553393,1.681591796,-0.157899468,-0.027849111,1.747857469
862,0.077153097,0.185681134,-0.176943543,-0.659311671,1.388688826,0.05399551,-2.161457173
863,0.03229748,1.707477216,-0.1321182,1.623663428,-0.497736827,-0.153004978,0.537117822
864,0.021407322,-0.369289346,-0.006487556,0.349653776,-0.487983325,-0.181388773,0.366421379
865,-0.136245492,0.238081832,0.059783347,1.683704486,0.08786086,-0.122078953,0.071859421
866,-0.043352742,0.196244673,0.225747636,0.548604022,-0.492689537,-0.181388773,0.300842826
867,-0.063830075,0.008061046,-0.220561636,0.575530887,-0.504936314,-0.147415054,0.598059045
868,-0.020546563,0.133162713,-0.001407832,-0.382704168,0.315560765,-0.001236843,-1.200080774
869,-0.022310518,0.483841394,-0.220334895,0.586162021,-0.503041274,-0.147415054,0.068076336
870,-0.232812703,-0.671378075,-0.206536392,-0.610814239,-0.261275371,-0.181388773,0.030169218
871,-0.187530752,-0.395024696,-0.023252419,0.04586152,-0.434165866,-0.181388773,1.033678197
872,1.14935264,2.021970106,1.229722641,1.682418449,0.389793151,0.518127051,3.492353756
873,0.186590252,1.68294895,-0.033789235,0.845772494,-0.411232952,-0.010208279,0.501437841
874,-0.194610553,-0.389740917,-0.21561916,-0.018813057,-0.50615626,-0.181388773,0.359160297
875,0.072564683,0.452428183,0.090405169,1.633451567,-0.12917966,-0.089156606,0.355087379
876,0.28311483,2.375417545,-0.095202674,0.894676163,-0.440070954,-0.021513888,0.367595966
877,-0.208498368,-0.281571332,-0.224528513,0.080189523,-0.50560186,-0.181388773,0.508485362
878,-0.266319855,-0.371689049,-0.181297179,0.081061607,-0.500392147,-0.181388773,-0.63698082
879,0.001588142,-0.511529007,-0.164855077,-0.628534045,0.209309308,-0.122078953,-1.020063909
880,-0.157863267,-0.654801262,-0.231376417,-1.566235092,-0.001961772,-0.159388299,-0.91467144
881,0.095791867,0.275935829,-0.101157782,0.146012842,0.997105868,0.156702315,-2.203528736
882,-0.230425235,-0.242839905,-0.204609858,0.176950108,-0.504822133,-0.181388773,0.520948185
883,-0.104944616,-0.717807376,-0.221724595,-1.865973076,0.285407139,-0.159388299,-1.660717099
884,0.081405774,0.404157105,0.098104006,0.363708047,-0.492398504,-0.181388773,-1.067093143
885,-0.075762085,0.626398341,-0.1991535,0.56571314,-0.50154993,-0.181388773,0.411055677
886,-0.222785871,-0.409491062,-0.182185229,-0.572490682,-0.257473238,-0.172916687,-0.390561666
887,-0.248941434,0.053327425,0.069752907,1.414576903,-0.30624084,-0.181388773,-0.094489525
888,0.117057917,-0.011654012,0.064191042,1.683918774,-0.487829789,-0.170232891,1.797403675
889,0.006344425,-0.208604287,-0.185651223,-1.454865351,1.028590974,-0.012067194,-1.980967422
890,0.513702655,2.319813522,3.095260409,1.683624377,-0.387734665,-0.08808951,-1.335707411
891,-0.253636432,-0.737646384,-0.204383496,0.087839666,-0.503864941,-0.181388773,0.237918534
892,-0.071096398,-0.419185688,-0.181380431,-0.862924828,0.61800769,-0.066661558,-1.906617604
893,0.125896344,0.0676414,-0.170362945,-0.944086371,1.020898019,-0.023997515,-2.163211426
894,-0.29447652,-0.504091592,-0.144522098,-0.680234374,-0.496471025,-0.181388773,-0.095755638
895,-0.27000764,-0.809182651,-0.200518768,-0.323032581,-0.503384995,-0.181388773,-0.048100974
896,-0.272072693,-1.062522959,-0.222058237,-1.262722502,-0.503134538,-0.181388773,-0.221268625
897,-0.164127705,-0.264445248,0.020122568,0.697547613,-0.119589464,-0.122657328,-0.421528044
898,0.010128136,-0.035915721,0.079421972,0.981772347,-0.395568625,-0.144148208,0.425425297
899,-0.28396207,-0.64059202,-0.163098211,-1.135860044,-0.479109537,-0.181388773,0.048916843
900,0.001641434,-0.684993254,-0.150208565,0.741988484,-0.49701285,-0.181388773,0.603092988
901,-0.16726925,-0.358053375,-0.052122405,0.180092949,-0.493282764,-0.181388773,-0.326493296
902,-0.203094591,-0.601964696,-0.150005045,-1.279856019,-0.473753756,-0.181388773,0.365643406
903,-0.203382366,-0.755645503,-0.159946305,-1.204894983,-0.406981362,-0.181388773,-0.650663993
904,-0.181170388,0.204841315,0.100376993,-0.487200248,-0.107846879,-0.159388299,-0.835653784
905,-0.008830384,0.406573565,-0.208872061,0.683796811,-0.50317116,-0.153004978,0.252303409
906,0.078610625,-0.540427369,-0.162234923,-0.720354355,0.162680166,-0.109753786,-1.032480969
907,-0.285992483,-1.031955391,-0.234690419,-2.084661593,-0.465138857,-0.181388773,-0.322222071
908,0.239690095,-0.212721868,0.063539654,0.346644985,-0.336155591,-0.144148208,-0.337156103
909,-0.198231724,-0.378277764,-0.124871519,0.250495089,-0.499497456,-0.181388773,-0.149222218
910,-0.261211846,-0.768983061,-0.210246094,-0.668566055,-0.376436925,-0.181388773,0.43460843
911,-0.071405489,-0.62617424,-0.178419674,0.643161747,-0.4998962,-0.181388773,0.874819148
912,0.001204442,-0.348267261,-0.215383918,-1.61309914,0.935497805,-0.0042635,-1.729605851
913,-0.049742416,-0.392640289,-0.172812401,-1.344044851,0.749182684,-0.02964519,-1.362463583
914,0.323752411,0.762954184,-0.133472068,0.79869295,2.251666012,0.347598311,-1.323686964
915,0.206923698,0.179124002,0.13787807,0.720565171,-0.134105484,-0.080875454,1.352036978
916,-0.269695883,0.906445582,1.067365544,0.801170643,-0.412539041,-0.098845601,-0.247048517
917,0.047965237,0.952975141,-0.119038502,1.097241194,-0.496577546,-0.153004978,0.428567698
918,-0.216095099,-0.813055586,-0.191713115,-0.396841819,-0.501394473,-0.181388773,0.189272336
919,0.356556112,0.1265276,0.14224404,1.031175873,-0.183442617,-0.083818686,-0.839131781
920,0.304855176,0.14837491,0.421554096,1.590563777,-0.406646179,-0.138554138,-0.796953438
921,0.386223597,2.256909416,0.159551287,1.687522668,3.363261178,0.996895535,0.329383759
922,0.046518368,0.245239345,-0.17463072,-0.304644364,1.248093623,-0.009920409,-1.770899441
923,-0.148832989,-0.802321533,-0.101213626,-0.663101911,-0.488938224,-0.181388773,0.482202076
924,0.301449837,-0.648469827,0.047366718,1.2519825,-0.483453941,-0.181388773,1.243120749
925,0.027442606,-0.031908606,-0.046060505,0.790418383,-0.49983411,-0.181388773,0.964133507
926,-0.210360913,-0.567841397,0.072237808,-1.338021864,-0.450206823,-0.136227355,-0.425372147
927,-0.179523675,-0.161640829,-0.153255758,-0.132142155,-0.212220588,-0.093230323,-0.484330301
928,-0.181985751,-0.635412755,-0.107997163,-1.294122098,-0.484036723,-0.181388773,-0.083704683
929,0.093169915,1.654847632,-0.098225582,0.768145391,-0.471544557,-0.104794804,0.330482074
930,0.17197767,-0.238566609,0.243095578,-0.01466571,-0.474074081,-0.149739661,0.386404609
931,-0.252200221,-0.708531022,-0.206917633,0.106891964,-0.503038811,-0.181388773,0.294374972
932,0.062505876,0.107146681,-0.171468455,-0.503569949,1.076805682,0.003247421,-1.923671994
933,0.237904823,-0.287198925,-0.003460988,-0.319586389,-0.293551179,-0.175812138,0.213465773
934,0.223353526,0.136934999,0.118110583,1.534375737,-0.298882465,-0.130629576,1.759694863
935,0.383740204,1.703028584,0.050408917,-0.638645572,3.225288923,0.520652947,-0.280684411
936,-0.117590735,-0.076037712,-0.096533065,0.640242619,0.339841505,-0.109753786,-1.009950259
937,0.97647439,0.683890247,1.146428468,0.846306358,-0.404346863,-0.066674941,2.153892288
938,0.116018729,-0.035405993,0.024742301,1.265557031,-0.497031968,-0.181388773,1.461548127
939,0.24305813,0.455736751,0.224181912,0.552033956,0.033829142,0.064399477,0.370860402
940,-0.263980349,-1.095074244,-0.247959902,-1.131059328,-0.500501505,-0.181388773,0.371485831
941,0.052676223,0.103320046,-0.091536607,-1.044279443,1.106481885,-0.007584498,-1.401407999
942,-0.065676632,-0.623586245,-0.213218009,-1.126790674,-0.036470856,-0.121247271,-0.717356115
943,-0.195687045,-0.433285613,-0.141834432,-0.568826977,-0.268866437,-0.141822514,0.325448131
944,-0.140892527,-0.119777292,-0.080830765,1.298190392,0.205479444,-0.116474551,-0.241846776
945,-0.109130678,-0.363702827,-0.152057242,0.091335311,0.111345315,-0.090852172,-0.972027886
946,-0.169451545,-0.605061061,-0.190246689,0.428138863,-0.50398858,-0.181388773,0.604282829
947,0.212210234,0.511323814,0.046600399,0.827991637,1.265731527,0.203476121,-0.902208617
948,0.421161631,0.284621735,0.025354496,0.832486485,1.03026806,0.040822044,-2.315968725
949,1.922452559,8.505079486,3.055588654,1.68450235,11.4887765,16.01991618,3.583579183
950,-0.277305937,1.713486308,1.351628647,1.688067917,-0.354895522,-0.046855124,0.438772874
951,0.085775693,0.419322561,0.389327232,1.685728463,-0.337724935,-0.111446442,0.604572662
952,-0.202860107,-0.916302322,-0.179063264,-0.881292336,-0.491623105,-0.181388773,0.105952947
953,-0.062183362,0.124173434,0.619164878,1.16183539,-0.460178341,-0.093230323,-0.356803737
954,-0.237505037,-0.089105475,-0.199210374,0.037852619,-0.504581487,-0.181388773,0.389882606
955,-0.192143148,-0.598323174,-0.244813685,-1.519858741,-0.140111806,-0.133857725,-0.674186237
956,-0.281241529,-0.994326354,-0.225918626,-2.129470373,-0.47742261,-0.181388773,0.070928904
957,-0.213041485,-0.217495094,-0.174975667,-0.044620355,-0.504960266,-0.181388773,0.255506827
958,-0.174724758,-0.53144908,-0.03436589,-0.616919187,-0.394964318,-0.181388773,-0.50287962
959,-0.230739656,2.537661097,2.617117139,1.687547124,-0.391232816,0.045599271,2.90601529
960,0.25540848,0.09322569,-0.024428325,1.27663537,0.725479001,-0.104143614,-0.300911711
961,-0.010772866,0.130190917,-0.107777334,-0.441763488,0.934321572,-0.009920409,-0.985131393
962,-0.249018707,-0.772522909,-0.210510078,-0.427862801,-0.400216725,-0.181388773,0.406296312
963,0.086468485,-0.49663578,-0.150188729,-1.442877424,0.36763101,-0.109753786,-1.71073619
964,0.10552293,0.945317985,-0.036390495,1.216391916,-0.493138825,-0.141822514,0.350846663
965,-0.263897747,1.938532199,1.816116784,1.688225556,-0.384790938,-0.052257627,0.108668225
966,-0.263383482,-0.422510748,-0.117990828,-0.721773784,-0.496099898,-0.181388773,-0.314045727
967,-0.251456802,-0.863421458,-0.206553033,-0.631442657,-0.500870926,-0.181388773,0.139741384
968,-0.293805045,-1.012492573,-0.233293628,-1.442980783,-0.502160366,-0.181388773,-0.007570103
969,-0.20258832,-1.022005467,-0.209781425,-0.426556004,-0.50282188,-0.181388773,0.181889219
970,-0.058871283,0.012087943,0.073404162,1.080142874,-0.48913571,-0.181388773,0.162287349
971,0.115893493,1.652471423,0.042274949,0.744858154,-0.471470022,-0.147415054,0.57613851
972,-0.259778299,-0.860540067,-0.185320296,-0.816043408,-0.454797175,-0.181388773,-0.370471655
973,-0.289392493,-0.742193495,-0.207087077,-1.342483297,-0.498967536,-0.181388773,-0.525028971
974,-0.110412344,-0.283881917,-0.188561014,0.752713466,-0.503149913,-0.181388773,1.040756226
975,-0.160701049,-0.089657814,-0.204055566,0.26361674,-0.502581983,-0.181388773,0.673873283
976,0.22297782,1.741476398,-0.038022295,0.633837312,-0.41110491,-0.093567189,0.350922935
977,-0.127412394,-0.795847837,-0.158288188,-0.250521362,-0.497622759,-0.181388773,-0.075802917
978,-0.029558188,-0.001167453,-0.212717609,0.599879382,-0.504192942,-0.147415054,0.528666898
979,-0.186635451,-0.753562982,-0.089091916,-0.824134264,-0.48735809,-0.181388773,0.901056671
980,0.330981429,1.616435406,0.007775314,0.539602113,-0.386859428,0.112861626,0.45054925
981,-0.035033909,0.610634091,0.063321968,0.629421415,-0.495127446,-0.181388773,0.89644985
982,-0.04939602,-0.020352091,-0.183048055,-1.211218361,0.786008876,-0.041357748,-1.702132724
983,-0.210739284,-0.007291578,0.04360494,1.312549271,-0.165260656,-0.148211812,0.870685213
984,-0.058492912,0.002371655,-0.163844864,0.378595147,-0.502223466,-0.181388773,0.720399123
985,0.108398017,0.986725183,-0.012988608,1.055455764,1.609107654,0.054735446,-0.613382304
986,0.07934605,0.308193802,-0.200461663,-0.493169328,1.528481099,-0.0042635,-2.001530318
987,-0.073798286,-0.869075213,-0.09822764,-1.128588474,-0.469047723,-0.181388773,0.011711425
988,-0.295835459,-0.417163334,-0.126930439,-0.65638823,-0.493372271,-0.175812138,0.416394707
989,-0.252410723,-0.384786188,-0.167407089,0.030348126,-0.499576792,-0.181388773,0.573468994
990,0.066151027,0.032885541,-0.17694971,-0.897301314,0.946374411,-0.0042635,-1.927119483
991,-0.020791704,0.186021155,-0.22888842,0.275483238,-0.503740179,-0.147415054,0.073674692
992,0.048935146,0.117819143,0.162001532,0.817943757,-0.492916689,-0.181388773,0.64202215
993,-0.243116652,-0.746670742,-0.220772557,-0.937715224,-0.32628443,-0.181388773,0.086488366
994,-0.246863058,0.122560318,-0.147311526,0.604756833,-0.499415566,-0.181388773,-0.205343059
995,-0.23931429,-0.651590296,-0.2252922,-1.005842946,-0.445862606,-0.181388773,0.440374583
996,-0.119415975,-0.090860034,0.13555337,0.348540775,-0.482820668,-0.181388773,-0.261280848
997,0.334269526,0.783636803,-0.115429744,1.683035617,1.804138672,0.304206414,-1.017013034
998,0.893699068,3.398387306,0.458836286,1.685272954,4.049612828,1.868672428,0.279486703
999,0.060283612,-0.288245203,-0.183347959,-1.342083071,0.876923593,-0.042527565,-2.526112978
1000,-0.169075839,1.267253755,0.774541777,0.308996559,0.101753584,0.073615429,0.270867982
1001,0.329441299,0.670967071,-0.168579143,-0.152091286,2.211958412,0.20055295,-0.470036953
1002,-0.256967163,0.01706396,0.095955246,1.688031326,-0.491712097,-0.164651032,1.216013727
1003,-0.15209977,-0.454291305,-0.171207508,-0.523914612,-0.505527062,-0.181388773,0.063088156
1004,-0.20268158,0.154921162,0.080281916,0.646033478,-0.492899989,-0.181388773,-0.701491567
1005,-0.090265419,-0.293000302,-0.116404574,-0.840645585,-0.04892926,-0.090852172,-1.234235317
1006,-0.103217965,-0.853513876,-0.123752982,-1.964453762,-0.346958553,-0.136227355,-0.366597045
1007,0.02687505,0.170085404,-0.064226556,1.318255792,-0.499702275,-0.181388773,1.133106205
1008,-0.121830089,-0.4901228,-0.174791175,-1.13042972,0.202849443,-0.159388299,-1.104710429
1009,0.062002269,0.220715452,-0.116655021,-1.105799496,1.412807421,0.073225549,-1.665217139
1010,-0.285590131,-1.087974258,-0.222385916,-1.435613509,-0.473038987,-0.181388773,-0.135355992
1011,-0.2858859,-0.872667545,-0.224562103,-0.584345961,-0.501829773,-0.181388773,0.100980021
1012,-0.129781209,-0.598252367,-0.194722022,-0.50711001,0.265397732,-0.115361333,-0.906784929
1013,-0.081757401,-0.218427199,-0.132206408,-0.589890936,-0.50334651,-0.181388773,0.038772684
1014,0.09015627,-0.197481671,-0.037731055,0.109190241,0.043314965,-0.083818686,-0.088433539
1015,-0.035566826,-0.163949085,0.223895535,-0.216940839,-0.479495767,-0.181388773,-1.002872229
1016,-0.013426793,-0.388507089,-0.005181084,-1.226344339,-0.193317343,-0.122657328,-0.515754311
1017,-0.129168355,0.015022649,-0.149780931,0.274940925,-0.050337482,-0.153801363,0.061150851
1018,-0.126354554,-0.162021604,-0.229207845,0.475157205,-0.504565244,-0.181388773,0.494603882
1019,-0.241008965,-0.249936374,-0.096694355,-0.362365098,-0.49615013,-0.181388773,-0.795122913
1020,-0.202732207,-0.543993885,-0.211586539,-0.583604686,-0.507190452,-0.181388773,0.098249488
1021,0.195948274,0.703973807,-0.032476929,1.515874027,1.613410407,0.192651747,-0.337095086
1022,0.018772048,0.326730942,-0.198032604,0.624575956,-0.502772198,-0.147415054,0.148894009
1023,-0.197493634,-0.381780262,-0.193544787,-0.158738239,-0.504682649,-0.181388773,-0.017958332
1024,-0.085890171,1.020647344,0.00923966,0.744322701,-0.494736419,-0.181388773,-0.148657806
1025,-0.290194533,-0.919587991,-0.212852538,-0.656610854,-0.501594182,-0.181388773,-0.435180709
1026,-0.184053469,-0.248216113,-0.116099481,0.024845557,-0.499353137,-0.181388773,-0.468709823
1027,-0.223334776,-0.788962209,-0.230405296,-1.245147246,-0.332804582,-0.181388773,-0.362874977
1028,-0.214602932,-0.371819741,-0.154799774,0.995279213,-0.193697474,-0.172916687,0.508958248
1029,-0.180011294,-1.064844198,-0.196911221,-1.737406771,-0.483244903,-0.181388773,0.158199177
1030,-0.120060805,-0.201639682,-0.068872854,-0.440569618,-0.498134654,-0.181388773,-0.918546051
1031,-0.280681966,-0.46341716,-0.16242906,0.091611619,-0.498434496,-0.181388773,1.039962999
1032,-0.074400482,-0.052649475,-0.224007574,0.562067042,-0.504061564,-0.147415054,0.692270057
1033,-0.211357468,-0.928960611,-0.203651531,-0.943572786,-0.501287449,-0.181388773,-0.482469268
1034,0.478191735,1.104651786,0.772047586,1.686367879,-0.473193176,-0.130629576,1.717180923
1035,-0.113527243,-0.255477164,-0.081368578,-0.123837473,-0.06431504,-0.090852172,-0.930764805
1036,1.842594957,7.370855397,1.761287765,1.684814032,0.152120575,7.140873462,3.625634073
1037,-0.149805563,-0.536427071,-0.184429891,0.020159935,-0.324573827,-0.147415054,0.14495838
1038,0.342892122,1.688383049,0.0327367,0.629218273,-0.372783115,0.112861626,0.487541107
1039,-0.040536276,0.11740402,-0.206244197,0.638612674,-0.50281508,-0.153004978,0.841686649
1040,-0.193270267,-0.424871408,0.15655561,-0.934640023,-0.404732886,-0.130629576,-0.460762294
1041,-0.267654812,-0.692593802,-0.206398863,0.127375146,-0.501589909,-0.181388773,-0.362219039
1042,0.006712138,-0.106734372,-0.007467901,0.342259123,-0.497508411,-0.181388773,0.811223664
1043,0.050166184,1.02803257,-0.135396249,0.771466268,-0.498045404,-0.147415054,0.281713841
1044,-0.156355112,0.023010797,-0.049535019,1.687422411,0.062359718,-0.122078953,0.184757042
1045,0.460163156,1.196195844,-0.025417224,1.683303461,2.338388635,0.561253704,1.324304526
1046,-0.202159322,-0.438694706,-0.194724761,-0.460207495,-0.506118251,-0.181388773,0.049527018
1047,0.77677443,1.012850001,0.178982907,1.681339182,1.613483448,0.184040214,0.344683896
1048,0.052561646,0.676069577,-0.151867776,0.999289354,-0.499290247,-0.147415054,0.346026281
1049,0.006837374,-0.638490673,-0.220355867,-2.069301806,0.567446886,-0.072289269,-2.291622744
1050,-0.037200217,-0.473004825,-0.235359124,-1.969472873,0.818356642,-0.066661558,-2.502316155
1051,-0.077811151,0.046730186,-0.231994923,0.63183359,-0.504706723,-0.147415054,0.369441745
1052,-0.093665429,0.482366155,0.161142715,1.403184474,-0.179800504,-0.035290222,1.277824449
1053,0.553596816,2.428875677,0.150403369,0.677895876,3.31415144,0.386480024,1.883758685
1054,-0.268440864,-1.04317745,-0.237828082,-1.765102015,-0.430829187,-0.181388773,-0.161379954
1055,-0.142978897,-0.047052726,-0.141644114,-0.205890025,-0.502885554,-0.181388773,0.048489721
1056,0.019781926,-0.248825785,0.006488252,-0.260223909,-0.444515467,-0.149739661,-0.025890606
1057,-0.088277639,-0.344143992,-0.175641132,-0.614587073,0.453733578,-0.115361333,-1.695405545
1058,0.066985042,-0.301893006,-0.131173698,0.346489529,0.526652384,-0.084540641,-0.846758968
1059,-0.26063896,-0.656936465,-0.21002751,-0.900724964,-0.4431755,-0.181388773,-0.054126452
1060,-0.281902346,-0.809447091,-0.21801114,-0.947046888,-0.499331619,-0.181388773,0.661959617
1061,-0.079508491,-0.348817743,-0.155472841,-0.239955347,-0.503082881,-0.181388773,0.153531338
1062,-0.050858877,-0.562902442,-0.216352318,-1.365341534,0.515145236,-0.109753786,-1.930856804
1063,-0.139994562,-0.052543544,0.026659439,1.177284083,-0.116312823,-0.077914346,0.01305381
1064,-0.215852622,-0.328320642,-0.135552654,0.290113796,-0.354004378,-0.141822514,0.978625162
1065,-0.206651811,-0.389635095,-0.214387096,0.07550756,-0.505987268,-0.181388773,0.2571543
1066,-0.143754291,-0.456193378,-0.203839756,0.364082479,-0.506253277,-0.181388773,0.834150988
1067,-0.125112857,-0.431325166,-0.216187283,-1.303389641,0.247570695,-0.090852172,-1.158115991
1068,0.438398829,0.151906846,0.463893572,0.821266829,-0.474919109,-0.181388773,0.213542045
1069,-0.166056864,-0.16584726,-0.135055582,-1.401258318,0.04971492,-0.090852172,-1.354256729
1070,-0.178436525,0.031295126,-0.159221366,0.761845621,-0.502379995,-0.181388773,0.572523223
1071,-0.21057408,-0.241919134,0.055949861,0.84845211,-0.495543304,-0.181388773,0.275856162
1072,0.090430722,0.281689478,0.107127741,1.111951305,-0.495600575,-0.181388773,0.968389477
1073,-0.190461795,-0.391871288,-0.179386114,-0.273071526,-0.503393026,-0.181388773,-0.490142218
1074,0.158534841,0.260945503,-0.172795683,-0.462790985,1.836104384,0.125896674,-1.715815897
1075,-0.267865314,-0.944736207,-0.217544398,-1.800711686,-0.437204282,-0.181388773,-0.211490572
1076,0.066881124,-0.080927637,-0.000712217,0.26266851,-0.497076446,-0.181388773,0.408721757
1077,0.019219698,-0.198977943,-0.158071212,-1.025659034,0.593931008,-0.02964519,-0.975597409
1078,-0.262989124,-0.50446929,-0.071407145,0.169976356,-0.388450557,-0.181388773,-0.488143895
1079,-0.186683414,-0.38927152,0.054004984,-0.762796668,-0.486174811,-0.181388773,-0.853516656
1080,-0.246284843,-0.697453674,-0.183519508,-0.756286204,-0.5016812,-0.181388773,-0.560510644
1081,-0.028572292,-0.175327888,-0.19289096,0.042327239,0.369454454,-0.090852172,-0.824075714
1082,-0.119892936,-0.5558877,-0.221959298,-1.06182868,0.25922677,-0.122078953,-1.222138598
1083,0.066558709,-0.0106677,-0.174248276,-1.176124334,0.850180446,-0.02964519,-2.309073748
1084,-0.208317177,-0.470789165,-0.228043168,-0.194129436,-0.505674683,-0.181388773,0.513946428
1085,-0.260122031,-0.794129538,-0.219929834,-1.368979661,-0.40274239,-0.181388773,0.544851789
1086,0.164404921,-0.702985005,-0.054286983,-1.442658222,-0.34582808,-0.175812138,0.502566665
1087,-0.037733133,-0.548889195,-0.154127046,-0.174744253,-0.063408351,-0.159388299,-0.18511576
1088,-0.246516662,-0.915294109,-0.18571364,-1.854743135,-0.407848797,-0.181388773,-0.610728043
1089,-0.035308361,0.349258073,-0.161348553,0.158896419,-0.500503708,-0.153004978,0.419216767
1090,-0.260204633,-0.613236002,-0.028311754,-0.808565257,-0.453061527,-0.181388773,-0.013031169
1091,0.014370154,1.055468132,-0.163493466,1.684485628,-0.498607782,-0.147415054,0.469846033
1092,-0.228456107,-0.552635876,-0.18765173,-0.569174791,-0.360677937,-0.181388773,0.427759216
1093,-0.132056765,-0.694421502,-0.147279903,-0.394766472,-0.484210638,-0.181388773,0.525387208
1094,-0.222596686,-0.188463009,0.078180737,0.378945693,-0.48500458,-0.181388773,-0.549741056
1095,-0.011609546,-0.112749825,-0.212816692,-1.075632571,1.015741715,-0.030070724,-1.571601047
1096,0.413975246,0.909153128,0.697977991,1.684882825,-0.47424525,-0.136227355,0.097181682
1097,-0.158596027,-0.374979973,-0.146117615,0.341158557,-0.50325142,-0.181388773,0.325982034
1098,-0.264276118,-0.864596127,-0.238138053,-1.541842284,-0.39107705,-0.181388773,-0.105731998
1099,-0.223169571,-0.377392751,-0.188900281,-0.734240597,-0.341899882,-0.098845601,-0.286389547
1100,-0.249455699,-0.592082261,-0.210676458,-0.287788177,-0.50557091,-0.181388773,-0.231961941
1101,-0.168247153,-0.715030759,-0.203692468,0.517611147,-0.501462052,-0.181388773,0.734570436
1102,-0.09218392,0.009453542,-0.116941559,0.124206416,0.296773065,-0.109753786,-1.232053941
1103,-0.153661217,-0.565929802,-0.215524215,-0.838173739,0.165721414,-0.115361333,-0.941381849
1104,-0.245757255,-1.026748421,-0.222697767,-1.949456519,-0.452413643,-0.181388773,0.235264273
1105,-0.002323468,0.590421004,-0.207240241,0.657414714,-0.503006474,-0.153004978,0.467649403
1106,0.310184346,-0.437306552,0.153983988,-0.612952523,-0.336023353,-0.130629576,0.644905227
1107,-0.013975697,0.357517072,0.420469591,0.629546201,-0.480707141,-0.181388773,0.018545385
1108,-0.058556862,-0.887142618,-0.079349435,-0.552406093,-0.487162675,-0.181388773,-0.091225089
1109,0.283210755,1.282836525,-0.134811433,0.775044475,2.370911164,0.140198621,-0.283369181
1110,-0.248909459,-1.038619701,-0.20692246,-2.046695783,-0.464235851,-0.181388773,-0.078823283
1111,-0.287948288,-0.77115692,-0.116810043,-0.535740774,-0.474908048,-0.181388773,-0.291286201
1112,-0.269634598,-0.104876117,0.012522983,1.685273461,-0.393981804,-0.181388773,1.338445331
1113,-0.062241983,1.254937956,1.011703872,1.680973999,-0.464293801,-0.181388773,0.28017315
1114,0.065881904,-0.175846142,-0.036855201,-0.467079987,0.473695125,0.013633725,-1.412864034
1115,-0.21028364,-0.554411728,-0.215074298,-0.144873003,-0.506770316,-0.181388773,0.178289187
1116,-0.027258651,-0.499780965,-0.226889799,-2.161920894,0.623133886,-0.066661558,-2.317509416
1117,-0.133788745,-0.216560741,0.010184198,0.056717149,-0.497658912,-0.181388773,-0.268206334
1118,0.29498289,0.156830113,0.162625041,0.45348372,0.063241874,-0.035290222,-0.96656682
1119,0.115392551,0.432815357,-0.174501826,0.758780192,1.757231742,0.079602941,-0.698028824
1120,-0.026139526,-0.188432086,-0.215578813,0.452221698,-0.504711629,-0.147415054,0.314510745
1121,-0.219465799,-0.61808256,-0.233279239,-0.48266673,-0.506844685,-0.181388773,-0.051411173
1122,0.276815752,1.992841498,-0.098789341,1.030614391,-0.443496968,-0.015862406,0.460235778
1123,0.104795498,0.135237738,-0.192419997,-0.137200488,1.405984799,0.006793836,-2.465934473
1124,-0.266980672,-0.839176048,-0.207783002,-0.045095258,-0.503418736,-0.181388773,-0.150473077
1125,-0.179880729,-0.238357729,-0.197516326,0.123150256,-0.5046363,-0.181388773,0.61425919
1126,-0.283319905,-0.534867652,-0.13749668,-0.740314503,-0.448542344,-0.181388773,-0.197654855
1127,0.475964143,4.774168405,1.040510809,1.6843792,3.217944647,5.395717316,3.618623348
1128,-0.182108322,-0.728965802,-0.162889179,-0.588010078,-0.500132052,-0.181388773,-0.583926108
1129,-0.246990958,-0.227780401,-0.190867823,-0.157881039,-0.50204604,-0.181388773,-0.646697856
1130,-0.101691158,1.425787455,0.197694655,1.682511741,-0.488747904,-0.175812138,0.644356069
1131,-0.045377827,-0.320144771,-0.184408578,0.137853367,0.50737033,-0.072289269,-1.570472224
1132,0.10998078,0.520829828,-0.187474383,0.755951665,1.769663793,0.108751254,-1.911651548
1133,-0.199721227,-0.716505528,-0.20343201,0.297376882,-0.504693456,-0.181388773,0.414091297
1134,-0.274870507,-0.623814278,-0.137865623,-1.104805186,-0.48750007,-0.181388773,-0.640580852
1135,-0.26330088,-0.911832195,-0.218441297,-1.50926353,-0.391328115,-0.181388773,0.274345979
1136,-0.122653445,0.07489364,-0.206471148,0.007275978,-0.503990713,-0.181388773,0.139390534
1137,0.014935046,0.41488075,0.137866709,1.683976361,1.124802778,0.041999952,-0.189417493
1138,0.215053345,-0.081405135,-0.030769152,-0.172781138,-0.110572391,-0.159388299,-0.76145651
1139,-0.182292179,0.158506239,0.029821831,-0.210968164,-0.171858726,-0.159388299,-1.064347356
1140,0.080062824,0.659238975,0.040328537,-0.355359059,0.998925433,0.064595341,-1.121108881
1141,-0.212356687,0.296279911,0.651066623,1.682565674,-0.48322297,-0.181388773,0.195862226
1142,0.205833883,-0.409523031,0.101281248,0.217912659,-0.395067547,-0.167336085,0.233845616
1143,-0.112024417,0.336053057,-0.0448693,0.515153875,-0.498342166,-0.181388773,0.097013884
1144,0.395672214,-0.039188424,0.025342692,0.424172851,0.894896763,-0.019808368,-0.156284993
